Date,PrevDayContext,OpenLocation,OpeningTrend,FirstCandleType,RangeStatus,Result,ResultRet%,DayHigh,DayLow,Open,High,Low,Close
2020-07-02,BULL,OAR,BULL,NORMAL,SAR,BEAR,-1.093,,,185.65,188.0,184.0,185.7
2020-07-03,TR,OIM,BEAR,NORMAL,SWR,TR,-0.27,,,186.65,186.8,183.4,184.6
2020-07-06,TR,OOH,BULL,DOJI,WAR,BEAR,-0.791,,,186.6,189.8,186.15,187.9
2020-07-07,TR,OOL,BEAR,DOJI,WBR,BULL,1.399,,,187.0,189.1,184.05,188.0
2020-07-08,TR,OOH,BULL,HUGE OPEN,WAR,TR,-0.155,,,188.9,197.45,188.6,191.9
2020-07-09,TR,OIM,TR,NORMAL,SWR,BULL,2.503,,,192.8,201.0,192.6,200.0
2020-07-10,BULL,OIM,BULL,NORMAL,WAR,BEAR,-2.701,,,198.0,202.4,194.9,195.5
2020-07-13,TR,OIM,BEAR,NORMAL,SWR,BEAR,-1.981,,,198.8,199.75,191.65,193.0
2020-07-14,BEAR,OOL,BEAR,NORMAL,WBR,BEAR,-2.184,,,192.3,192.3,184.6,186.4
2020-07-15,BEAR,OIM,BULL,NORMAL,SWR,BEAR,-2.858,,,187.95,189.95,183.0,184.5
2020-07-16,BEAR,OOL,TR,NORMAL,WBR,BULL,1.717,,,185.0,186.95,181.65,186.0
2020-07-17,TR,OOH,TR,DOJI,WAR,BULL,0.749,,,186.8,189.5,185.05,189.45
2020-07-20,BULL,OAR,BULL,DOJI,SAR,TR,0.026,,,190.0,193.1,188.85,190.45
2020-07-21,TR,OOH,BULL,NORMAL,WAR,TR,0.594,,,192.45,196.2,191.5,194.45
2020-07-22,TR,OOH,BEAR,HUGE OPEN,WBR,TR,0.418,,,195.7,196.65,190.1,192.15
2020-07-23,BEAR,OIM,BULL,NORMAL,SWR,BULL,2.846,,,192.4,199.1,191.15,198.3
2020-07-24,BULL,OIM,TR,NORMAL,SWR,BEAR,-1.438,,,195.7,196.25,190.65,191.95
2020-07-27,BEAR,OIM,BEAR,HUGE OPEN,WBR,TR,-0.559,,,193.0,193.0,186.55,187.45
2020-07-28,BEAR,OOL,TR,DOJI,SWR,TR,0.397,,,188.0,190.5,185.75,188.75
2020-07-29,TR,OIM,BULL,HUGE OPEN,WAR,BULL,0.817,,,187.6,195.25,187.15,190.95
2020-07-30,TR,OIM,TR,NORMAL,SWR,BEAR,-3.09,,,192.5,193.5,186.05,186.85
2020-07-31,BEAR,OOL,BULL,NORMAL,SWR,BULL,0.787,,,188.0,194.85,186.8,191.1
2020-08-03,TR,OIM,TR,DOJI,SWR,TR,-0.052,,,192.0,194.5,190.2,192.2
2020-08-04,TR,OOH,TR,DOJI,SWR,BEAR,-0.622,,,193.35,193.8,190.5,191.95
2020-08-05,TR,OIM,BULL,NORMAL,WAR,BEAR,-2.023,,,192.75,196.85,191.0,191.9
2020-08-06,TR,OOL,BULL,DOJI,SWR,BEAR,-0.986,,,192.3,194.5,190.25,191.15
2020-08-07,TR,OOL,TR,NORMAL,WBR,TR,-0.131,,,191.45,192.1,189.55,190.85
2020-08-10,TR,OOH,BULL,HUGE OPEN,WAR,TR,-0.18,,,191.85,195.5,191.75,193.8
2020-08-11,TR,OOH,BULL,NORMAL,WAR,TR,-0.561,,,195.0,196.8,193.8,195.5
2020-08-12,TR,OOH,BULL,HUGE OPEN,WAR,BULL,1.498,,,196.0,204.25,194.75,203.5
2020-08-13,BULL,OAR,TR,NORMAL,SAR,BEAR,-1.511,,,205.5,207.3,200.8,202.35
2020-08-14,BEAR,OIM,BEAR,NORMAL,SWR,BEAR,-2.877,,,203.0,204.0,194.65,196.85
2020-08-17,BEAR,OIM,BEAR,NORMAL,WBR,BEAR,-0.899,,,198.45,198.6,191.5,193.5
2020-08-18,BEAR,OIM,BEAR,NORMAL,SWR,BULL,1.115,,,193.8,195.75,191.8,195.1
2020-08-19,TR,OAR,BULL,HUGE OPEN,SAR,BEAR,-1.13,,,196.4,200.3,196.05,197.2
2020-08-20,TR,OBR,BULL,NORMAL,SBR,TR,-0.486,,,194.0,196.35,193.35,194.95
2020-08-21,TR,OAR,BULL,NORMAL,SAR,BEAR,-0.675,,,199.0,201.5,197.75,198.2
2020-08-24,TR,OIM,BULL,DOJI,SWR,TR,0.348,,,200.0,202.8,199.0,201.05
2020-08-25,TR,OAR,BULL,NORMAL,SAR,BULL,1.364,,,204.0,208.45,203.1,208.25
2020-08-26,BULL,OAR,BEAR,DOJI,SWR,BULL,1.011,,,208.5,210.35,206.15,209.85
2020-08-27,TR,OAR,BULL,NORMAL,SAR,BULL,1.628,,,210.5,216.5,210.5,216.2
2020-08-28,BULL,OAR,BULL,NORMAL,SAR,BULL,2.858,,,217.0,225.9,217.0,225.4
2020-08-31,BULL,OAR,BEAR,NORMAL,SWR,BEAR,-7.26,,,231.55,231.55,210.4,211.9
2020-09-01,BEAR,OOL,BULL,NORMAL,SWR,BULL,0.926,,,213.1,218.9,211.65,218.6
2020-09-02,BULL,OOH,BEAR,NORMAL,SWR,BULL,0.652,,,218.25,218.75,212.3,216.25
2020-09-03,TR,OOH,BEAR,NORMAL,SWR,BEAR,-0.627,,,217.5,218.05,212.35,213.35
2020-09-04,BEAR,OBR,TR,NORMAL,SBR,BEAR,-0.936,,,210.0,212.3,206.0,207.5
2020-09-07,TR,OOL,BEAR,DOJI,SWR,TR,0.241,,,207.5,209.65,205.5,208.25
2020-09-08,TR,OIM,BEAR,NORMAL,SWR,BEAR,-1.088,,,207.9,208.4,202.9,203.25
2020-09-09,BEAR,OBR,BEAR,NORMAL,SBR,BEAR,-2.559,,,201.1,201.25,192.7,195.75
2020-09-10,TR,OIM,TR,DOJI,SWR,TR,-0.101,,,197.7,201.45,195.2,198.55
2020-09-11,TR,OIM,TR,NORMAL,SWR,BULL,1.583,,,198.55,203.85,197.0,203.65
2020-09-14,BULL,OAR,TR,NORMAL,SAR,BEAR,-2.617,,,205.9,206.05,197.35,198.35
2020-09-15,BEAR,OOL,TR,NORMAL,SWR,TR,0.275,,,199.9,201.0,197.15,199.75
2020-09-16,TR,OOH,TR,NORMAL,SWR,TR,-0.302,,,199.85,200.05,196.25,198.15
2020-09-17,TR,OOL,TR,NORMAL,SWR,BEAR,-0.712,,,197.0,197.95,195.0,195.65
2020-09-18,BEAR,OIM,TR,NORMAL,SWR,BEAR,-1.656,,,196.0,197.2,190.0,192.95
2020-09-21,TR,OIM,BEAR,NORMAL,SWR,BEAR,-2.92,,,193.05,193.45,184.35,185.4
2020-09-22,BEAR,OOL,BEAR,DOJI,WBR,BULL,2.005,,,186.15,188.3,181.2,186.9
2020-09-23,TR,OOH,BEAR,NORMAL,SWR,BEAR,-0.836,,,188.15,188.75,181.0,184.15
2020-09-24,TR,OOL,TR,DOJI,WBR,BEAR,-2.079,,,181.1,181.7,175.55,176.4
2020-09-25,BEAR,OIM,BEAR,NORMAL,SWR,BULL,2.82,,,179.0,182.75,176.35,182.25
2020-09-28,BULL,OAR,BULL,DOJI,SAR,BULL,0.78,,,184.0,188.1,183.5,187.5
2020-09-29,BULL,OAR,BEAR,DOJI,SWR,TR,-0.323,,,188.5,188.95,183.3,185.3
2020-09-30,TR,OIM,BEAR,NORMAL,WBR,BULL,1.035,,,185.05,186.8,182.4,185.1
2020-10-01,TR,OAR,BULL,NORMAL,SAR,TR,0.105,,,187.0,191.2,186.95,190.15
2020-10-05,BULL,OAR,BULL,NORMAL,SAR,BEAR,-2.025,,,192.0,193.75,187.1,189.45
2020-10-06,TR,OIM,BEAR,NORMAL,SWR,BULL,0.736,,,191.1,192.0,188.3,191.65
2020-10-07,TR,OAR,TR,NORMAL,SWR,TR,-0.209,,,192.55,193.15,189.15,190.95
2020-10-08,TR,OIM,BULL,NORMAL,WAR,BEAR,-0.804,,,191.35,195.7,190.55,191.6
2020-10-09,TR,OOL,BEAR,DOJI,SWR,BULL,3.499,,,192.0,198.8,190.55,198.4
2020-10-12,BULL,OAR,BULL,NORMAL,SAR,BEAR,-3.455,,,199.7,205.75,197.3,199.15
2020-10-13,TR,OOL,BEAR,NORMAL,WBR,BEAR,-0.686,,,198.65,200.0,195.15,195.45
2020-10-14,BEAR,OBR,TR,DOJI,SBR,BULL,3.014,,,194.05,200.9,193.05,199.2
2020-10-15,BULL,OAR,BULL,NORMAL,SWR,BEAR,-4.256,,,201.0,202.5,192.0,192.8
2020-10-16,BEAR,OOL,TR,DOJI,SWR,BULL,0.874,,,194.0,196.7,191.65,195.65
2020-10-19,TR,OOH,BULL,NORMAL,WAR,BULL,2.85,,,196.2,204.6,196.2,204.0
2020-10-20,BULL,OIM,BULL,DOJI,SWR,TR,0.148,,,201.0,204.35,200.75,202.95
2020-10-21,TR,OAR,BULL,DOJI,SAR,BEAR,-1.596,,,204.7,207.3,199.0,204.15
2020-10-22,TR,OIM,BEAR,NORMAL,SWR,TR,0.247,,,201.9,204.6,201.15,203.6
2020-10-23,BULL,OOH,BEAR,NORMAL,WAR,BEAR,-0.66,,,204.0,205.55,201.55,202.45
2020-10-26,TR,OOL,TR,NORMAL,WBR,BEAR,-2.794,,,202.7,204.0,195.7,197.05
2020-10-27,BEAR,OOL,BEAR,NORMAL,WBR,BULL,0.671,,,197.25,197.35,192.5,194.5
2020-10-28,TR,OIM,BEAR,NORMAL,SWR,BEAR,-1.804,,,195.0,195.0,189.05,190.5
2020-10-29,BEAR,OOL,TR,NORMAL,WBR,TR,0.0,,,189.35,190.65,185.9,189.25
2020-10-30,TR,OOH,BULL,NORMAL,WAR,BEAR,-1.383,,,189.35,191.95,186.2,189.9
2020-11-02,TR,OAR,BULL,NORMAL,SWR,BULL,2.265,,,192.2,197.25,190.05,195.85
2020-11-03,BULL,OAR,BULL,NORMAL,SAR,BULL,1.214,,,198.0,205.75,197.7,204.35
2020-11-04,BULL,OOH,BULL,NORMAL,SWR,BULL,1.609,,,203.5,209.0,198.1,205.45
2020-11-05,TR,OAR,BULL,NORMAL,SAR,BEAR,-0.637,,,216.0,220.95,214.8,218.5
2020-11-06,TR,OIM,TR,DOJI,WAR,TR,0.412,,,219.0,221.85,217.05,218.2
2020-11-09,TR,OAR,BEAR,NORMAL,SWR,TR,-0.522,,,222.5,222.55,217.05,219.6
2020-11-10,TR,OAR,BULL,NORMAL,SAR,BULL,2.914,,,223.1,234.95,223.0,232.0
2020-11-11,BULL,OOH,BULL,DOJI,WAR,BEAR,-1.202,,,232.75,239.2,227.9,234.5
2020-11-12,TR,OIM,BEAR,NORMAL,SWR,BEAR,-1.798,,,233.2,233.35,225.7,227.1
2020-11-13,BEAR,OBR,BEAR,NORMAL,SBR,BULL,3.343,,,225.0,230.6,220.2,230.5
2020-11-17,BULL,OAR,BULL,NORMAL,SAR,BULL,2.152,,,231.85,241.6,231.25,241.35
2020-11-18,BULL,OOH,BULL,NORMAL,WAR,BULL,3.766,,,239.4,252.8,238.05,252.6
2020-11-19,BULL,OIM,BULL,NORMAL,SWR,BEAR,-4.148,,,248.0,251.7,239.0,239.5
2020-11-20,BEAR,OOL,BEAR,DOJI,WBR,BULL,1.82,,,241.5,245.4,234.0,242.1
2020-11-23,TR,OOH,BEAR,NORMAL,SWR,BEAR,-1.692,,,243.5,246.15,238.1,238.65
2020-11-24,BEAR,OOL,TR,DOJI,SWR,BULL,0.663,,,240.5,244.95,239.55,244.55
2020-11-25,BULL,OAR,BULL,NORMAL,SAR,BEAR,-2.336,,,245.45,249.85,241.6,243.0
2020-11-26,TR,OOL,BEAR,NORMAL,SWR,BULL,1.134,,,244.0,246.2,240.2,245.75
2020-11-27,TR,OOH,BEAR,NORMAL,SWR,TR,0.123,,,245.45,246.0,242.05,244.2
2020-12-01,TR,OOH,TR,DOJI,SWR,BULL,1.388,,,245.0,248.95,244.25,247.65
2020-12-02,BULL,OOH,BULL,NORMAL,WAR,BEAR,-1.121,,,248.35,250.8,244.1,246.55
2020-12-03,TR,OOH,TR,NORMAL,SWR,BULL,3.158,,,249.3,259.0,248.0,256.5
2020-12-04,BULL,OOH,TR,NORMAL,SWR,BULL,2.794,,,257.0,264.25,253.8,264.05
2020-12-07,BULL,OOH,BULL,DOJI,WAR,BULL,1.642,,,263.8,271.45,263.0,270.0
2020-12-08,BULL,OOH,TR,NORMAL,SWR,TR,0.5,,,270.95,273.7,265.25,270.7
2020-12-09,TR,OOH,TR,NORMAL,WAR,BEAR,-1.242,,,272.1,274.9,269.2,270.3
2020-12-10,TR,OBR,BEAR,NORMAL,SWR,TR,0.579,,,269.0,270.75,265.55,269.95
2020-12-11,TR,OOH,BULL,HUGE OPEN,WAR,BEAR,-1.055,,,270.05,276.2,270.05,272.5
2020-12-14,TR,OIM,BULL,NORMAL,SWR,BEAR,-0.634,,,274.0,276.15,272.4,274.25
2020-12-15,TR,OIM,BEAR,HUGE OPEN,WBR,TR,-0.295,,,274.05,274.05,268.3,270.55
2020-12-16,TR,OOH,TR,NORMAL,SWR,BEAR,-0.846,,,272.8,273.6,268.5,269.35
2020-12-17,BEAR,OOL,BEAR,NORMAL,WBR,TR,-0.112,,,270.0,272.15,266.7,267.35
2020-12-18,BEAR,OOL,TR,DOJI,WBR,BULL,1.858,,,267.7,271.95,265.0,271.5
2020-12-21,BULL,OIM,BEAR,DOJI,SWR,BEAR,-4.199,,,268.45,268.75,251.1,254.1
2020-12-22,BEAR,OOL,BEAR,NORMAL,SWR,BULL,2.424,,,254.8,258.7,248.3,257.2
2020-12-23,TR,OOH,TR,NORMAL,SWR,BULL,2.039,,,256.95,263.9,255.65,262.8
2020-12-24,BULL,OAR,BULL,DOJI,SAR,TR,0.357,,,265.0,268.8,264.7,266.85
2020-12-28,TR,OOH,BULL,DOJI,WAR,BULL,1.495,,,268.75,276.0,268.2,275.75
2020-12-29,BULL,OAR,BULL,NORMAL,SAR,TR,-0.144,,,276.3,279.75,274.7,277.75
2020-12-30,TR,OIM,BEAR,HUGE OPEN,WBR,BULL,0.946,,,278.0,278.65,272.55,275.5
2020-12-31,TR,OIM,BULL,NORMAL,SWR,TR,-0.109,,,275.0,277.25,272.75,274.4
2021-01-01,TR,OIM,BULL,NORMAL,WAR,TR,0.522,,,274.9,280.0,274.5,279.05
2021-01-04,BULL,OAR,BULL,NORMAL,SAR,TR,-0.53,,,281.85,283.9,277.75,281.1
2021-01-05,TR,OOL,TR,DOJI,SWR,BULL,1.222,,,278.05,282.45,277.15,281.4
2021-01-06,BULL,OAR,BULL,HUGE OPEN,SAR,BEAR,-0.645,,,283.0,289.0,281.4,283.9
2021-01-07,TR,OOH,TR,DOJI,WAR,BEAR,-0.998,,,289.0,291.8,287.0,288.0
2021-01-08,TR,OIM,TR,DOJI,SWR,BEAR,-1.261,,,290.1,291.4,285.2,285.85
2021-01-11,BEAR,OIM,BEAR,NORMAL,WBR,BEAR,-0.983,,,288.0,288.0,279.6,283.05
2021-01-12,TR,OOL,BULL,NORMAL,SWR,BULL,3.254,,,280.0,293.85,278.0,293.2
2021-01-13,BULL,OAR,BULL,DOJI,SAR,BULL,2.112,,,296.0,308.0,294.65,306.0
2021-01-14,BULL,OOH,BEAR,NORMAL,SWR,BULL,0.82,,,306.7,309.25,303.8,307.9
2021-01-15,TR,OIM,TR,NORMAL,WAR,BEAR,-1.443,,,306.8,310.85,301.4,303.95
2021-01-18,TR,OOL,BULL,NORMAL,SWR,BEAR,-3.691,,,303.5,308.65,292.2,292.45
2021-01-19,BEAR,OIM,TR,DOJI,SWR,TR,0.201,,,297.65,302.5,296.4,298.4
2021-01-20,TR,OIM,BULL,NORMAL,SWR,BULL,0.932,,,298.8,304.65,296.85,302.1
2021-01-21,TR,OOH,TR,DOJI,SWR,BEAR,-3.802,,,304.0,305.15,291.55,296.8
2021-01-22,TR,OOL,TR,NORMAL,SWR,BEAR,-3.789,,,295.5,298.0,282.45,284.5
2021-01-25,BEAR,OOL,BEAR,NORMAL,SWR,BEAR,-1.143,,,284.5,288.0,277.1,281.0
2021-01-27,TR,OOL,TR,DOJI,SWR,BEAR,-1.037,,,280.2,284.85,272.7,274.7
2021-01-28,BEAR,OBR,BULL,NORMAL,SWR,BULL,3.672,,,271.9,283.3,269.55,282.9
2021-01-29,BULL,OAR,BEAR,NORMAL,SWR,TR,-0.389,,,285.6,290.6,279.1,281.7
2021-02-01,TR,OIM,BEAR,DOJI,SWR,BULL,9.372,,,285.1,313.85,282.75,313.0
2021-02-02,BULL,OAR,BULL,NORMAL,SAR,BULL,2.379,,,315.0,337.35,315.0,331.5
2021-02-03,BULL,OOH,TR,NORMAL,SWR,BULL,1.894,,,333.75,339.85,325.85,335.75
2021-02-04,TR,OIM,TR,DOJI,SWR,BULL,5.804,,,334.4,358.0,331.45,357.95
2021-02-05,BULL,OAR,BULL,NORMAL,SAR,BEAR,-2.575,,,387.0,408.35,385.25,395.0
2021-02-08,TR,OIM,TR,NORMAL,SWR,TR,-0.263,,,398.0,407.75,394.85,396.0
2021-02-09,TR,OOL,BEAR,NORMAL,WBR,BULL,1.012,,,396.75,403.4,389.0,393.75
2021-02-10,TR,OIM,TR,NORMAL,SWR,BEAR,-0.735,,,394.05,397.55,388.05,393.15
2021-02-11,TR,OIM,BULL,NORMAL,SWR,BEAR,-1.327,,,391.8,396.95,388.25,390.65
2021-02-12,TR,OIM,BEAR,DOJI,WBR,BULL,1.787,,,391.0,399.35,385.55,392.8
2021-02-15,TR,OOH,BEAR,DOJI,WAR,BULL,1.731,,,397.5,409.45,395.7,409.0
2021-02-16,BULL,OAR,TR,NORMAL,SAR,BEAR,-2.582,,,412.0,415.7,400.4,402.95
2021-02-17,BEAR,OOL,BULL,NORMAL,SWR,BULL,1.556,,,403.0,414.8,400.15,413.1
2021-02-18,BULL,OAR,BEAR,DOJI,SAR,BEAR,-0.976,,,425.05,425.75,413.75,415.2
2021-02-19,BEAR,OOL,TR,NORMAL,WBR,BEAR,-3.062,,,415.0,415.0,395.0,400.6
2021-02-22,BEAR,OOL,TR,NORMAL,SWR,BEAR,-1.848,,,400.6,400.9,385.65,388.0
2021-02-23,BEAR,OIM,TR,NORMAL,SWR,BULL,0.7,,,392.0,399.7,389.0,395.6
2021-02-24,TR,OOH,BULL,NORMAL,WAR,TR,0.137,,,397.0,406.5,395.25,402.6
2021-02-25,BULL,OAR,TR,DOJI,SAR,BEAR,-1.165,,,411.0,414.9,406.6,407.5
2021-02-26,TR,OBR,TR,NORMAL,SBR,BEAR,-1.921,,,399.5,401.0,387.05,391.3
2021-03-01,BEAR,OIM,TR,DOJI,SWR,TR,0.025,,,395.1,397.7,391.0,395.2
2021-03-02,TR,OIM,TR,NORMAL,WAR,BEAR,-1.131,,,395.0,399.55,390.55,394.95
2021-03-03,TR,OIM,TR,NORMAL,WAR,BULL,1.415,,,396.5,408.9,396.0,404.7
2021-03-04,BULL,OOL,TR,NORMAL,SWR,BEAR,-1.236,,,398.7,403.5,394.5,396.8
2021-03-05,TR,OOL,BEAR,HUGE OPEN,WBR,BEAR,-0.993,,,395.0,395.0,378.1,385.25
2021-03-08,TR,OIM,TR,DOJI,SWR,TR,-0.103,,,388.45,393.4,386.45,390.1
2021-03-09,TR,OAR,BEAR,DOJI,SWR,BEAR,-1.426,,,393.45,394.85,382.3,387.9
2021-03-10,TR,OOH,TR,NORMAL,SWR,BEAR,-0.616,,,391.1,393.0,385.7,388.15
2021-03-12,TR,OOH,TR,DOJI,SWR,BEAR,-2.568,,,391.7,393.2,377.5,381.1
2021-03-15,BEAR,OIM,BEAR,NORMAL,WBR,BULL,3.016,,,382.5,386.0,369.4,385.6
2021-03-16,TR,OOH,BEAR,NORMAL,SWR,BEAR,-1.151,,,385.6,387.4,376.15,378.9
2021-03-17,BEAR,OOL,BEAR,NORMAL,SWR,BEAR,-2.492,,,378.2,379.65,366.15,366.75
2021-03-18,BEAR,OIM,BULL,NORMAL,SWR,BEAR,-2.419,,,371.5,375.0,361.1,368.5
2021-03-19,TR,OOL,BEAR,NORMAL,WBR,BULL,2.899,,,363.95,372.8,357.25,372.45
2021-03-22,BULL,OOH,TR,NORMAL,SWR,BEAR,-0.718,,,372.0,372.7,363.5,367.6
2021-03-23,TR,OIM,TR,DOJI,SWR,BULL,0.77,,,368.7,377.7,367.1,372.4
2021-03-24,TR,OOL,BEAR,NORMAL,WBR,BEAR,-2.206,,,368.5,369.0,358.7,360.1
2021-03-25,BEAR,OOL,BEAR,NORMAL,WBR,TR,0.127,,,360.0,360.1,345.2,356.15
2021-03-26,TR,OOH,BEAR,DOJI,WAR,TR,-0.599,,,360.0,361.95,354.85,358.5
2021-03-30,TR,OOH,TR,NORMAL,SWR,TR,0.264,,,360.1,364.3,356.35,360.0
2021-03-31,TR,OIM,BULL,NORMAL,SWR,BULL,0.691,,,360.3,367.8,358.15,364.4
2021-04-01,TR,OOH,BEAR,DOJI,SWR,BULL,1.121,,,367.7,371.8,363.1,371.0
2021-04-05,TR,OIM,BEAR,NORMAL,WBR,BEAR,-2.307,,,367.5,368.8,349.1,354.0
2021-04-06,BEAR,OIM,TR,NORMAL,SWR,BEAR,-1.365,,,355.7,357.0,349.35,350.95
2021-04-07,BEAR,OOL,BULL,HUGE OPEN,SWR,BULL,1.086,,,351.25,363.2,347.65,358.25
2021-04-08,BULL,OOH,TR,DOJI,SWR,BEAR,-1.481,,,361.0,363.3,354.3,355.95
2021-04-09,BEAR,OOL,BULL,NORMAL,WBR,BEAR,-1.203,,,354.4,364.5,351.25,352.9
2021-04-12,TR,OBR,BEAR,HUGE OPEN,SBR,BEAR,-0.802,,,344.0,344.0,322.7,330.9
2021-04-13,TR,OIM,TR,DOJI,SWR,BULL,2.541,,,332.0,342.25,330.65,341.5
2021-04-15,BULL,OOH,TR,NORMAL,WAR,BULL,0.867,,,342.1,347.55,336.1,342.75
2021-04-16,TR,OIM,TR,NORMAL,SWR,BEAR,-0.803,,,343.0,345.5,338.7,339.6
2021-04-19,BEAR,OBR,BEAR,HUGE OPEN,SBR,BULL,2.87,,,327.15,332.05,321.3,330.45
2021-04-20,TR,OAR,BULL,NORMAL,SAR,BEAR,-2.368,,,335.1,339.85,326.7,329.25
2021-04-22,TR,OBR,BULL,NORMAL,SWR,BULL,2.261,,,326.0,337.6,323.85,336.25
2021-04-23,BULL,OIM,TR,NORMAL,SWR,BULL,1.111,,,331.65,339.9,331.65,335.45
2021-04-26,TR,OOH,BULL,HUGE OPEN,WAR,TR,-0.261,,,339.25,347.35,339.25,344.9
2021-04-27,BULL,OIM,BULL,DOJI,SWR,BULL,2.141,,,344.0,354.85,342.5,354.2
2021-04-28,BULL,OAR,BULL,DOJI,SAR,BULL,1.14,,,357.0,364.3,356.05,362.5
2021-04-29,BULL,OAR,TR,NORMAL,SAR,BEAR,-2.4,,,365.0,369.95,355.5,357.45
2021-04-30,BEAR,OBR,BULL,NORMAL,SWR,BEAR,-0.673,,,353.45,362.5,350.45,352.2
2021-05-03,TR,OBR,TR,NORMAL,SBR,BULL,1.388,,,349.6,352.35,341.45,351.65
2021-05-04,TR,OAR,TR,NORMAL,SAR,BEAR,-1.011,,,355.0,362.85,350.2,351.1
2021-05-05,TR,OIM,BEAR,NORMAL,SWR,TR,0.169,,,356.3,357.4,348.05,356.45
2021-05-06,TR,OAR,BEAR,NORMAL,SWR,TR,-0.476,,,357.75,359.35,350.55,355.85
2021-05-07,TR,OAR,BEAR,NORMAL,SAR,TR,-0.278,,,361.0,362.0,353.15,357.85
2021-05-10,TR,OOH,TR,DOJI,SWR,TR,0.042,,,360.5,367.0,359.1,362.25
2021-05-11,TR,OBR,BULL,NORMAL,SBR,BULL,1.602,,,356.4,366.4,354.8,364.4
2021-05-12,BULL,OIM,BULL,NORMAL,WAR,BULL,0.85,,,362.9,373.5,362.0,367.75
2021-05-14,TR,OIM,BEAR,DOJI,SWR,BEAR,-2.248,,,369.95,372.5,359.65,360.65
2021-05-17,BEAR,OIM,BULL,NORMAL,SWR,BULL,4.077,,,364.35,385.15,363.65,384.45
2021-05-18,BULL,OAR,BEAR,NORMAL,SWR,BEAR,-0.974,,,390.0,392.5,380.05,382.95
2021-05-19,BEAR,OOL,BULL,NORMAL,SWR,BEAR,-1.004,,,382.0,389.5,381.3,384.25
2021-05-20,TR,OIM,TR,NORMAL,SWR,TR,-0.065,,,387.0,387.8,382.0,386.8
2021-05-21,TR,OAR,BEAR,NORMAL,SAR,BULL,2.937,,,390.0,404.4,378.05,403.75
2021-05-24,BULL,OAR,BEAR,DOJI,SAR,BULL,0.707,,,417.0,419.0,405.4,410.8
2021-05-25,TR,OOH,BEAR,NORMAL,SWR,TR,-0.472,,,415.1,415.2,408.5,413.95
2021-05-26,TR,OOH,BEAR,NORMAL,SWR,BULL,0.851,,,413.8,418.7,410.85,412.0
2021-05-27,TR,OIM,TR,DOJI,SWR,BULL,2.541,,,413.7,429.05,412.0,426.0
2021-05-28,BULL,OAR,TR,NORMAL,SWR,BEAR,-1.837,,,430.5,433.35,420.2,422.2
2021-05-31,BEAR,OOL,TR,DOJI,WBR,BULL,0.702,,,421.0,426.0,418.05,424.35
2021-06-01,TR,OAR,BULL,DOJI,SAR,TR,0.081,,,426.05,435.25,425.6,432.55
2021-06-02,BULL,OIM,BULL,DOJI,SWR,TR,0.587,,,430.8,437.95,429.55,437.3
2021-06-03,BULL,OOH,BEAR,NORMAL,SWR,BULL,0.929,,,437.0,441.95,433.5,439.1
2021-06-04,TR,OIM,BULL,DOJI,SWR,BEAR,-1.657,,,437.5,441.9,431.75,434.3
2021-06-07,TR,OIM,TR,DOJI,SWR,TR,-0.437,,,435.1,437.35,430.8,431.3
2021-06-08,BEAR,OOL,BEAR,NORMAL,WBR,TR,-0.07,,,432.25,432.35,424.0,427.4
2021-06-09,TR,OIM,BULL,NORMAL,SWR,BEAR,-2.274,,,427.5,432.3,418.2,421.95
2021-06-10,TR,OIM,BULL,NORMAL,SWR,BULL,1.574,,,424.9,433.25,422.5,432.4
2021-06-11,BULL,OAR,BEAR,NORMAL,SWR,BEAR,-0.821,,,434.85,435.5,425.3,429.3
2021-06-14,TR,OOL,BEAR,HUGE OPEN,WBR,BULL,2.029,,,427.0,432.4,416.95,430.0
2021-06-15,TR,OOH,BULL,NORMAL,WAR,TR,-0.197,,,429.2,432.8,428.0,429.2
2021-06-16,TR,OOL,BULL,DOJI,WBR,BEAR,-1.251,,,428.0,432.7,425.0,425.6
2021-06-17,TR,OBR,BULL,NORMAL,SBR,BEAR,-0.871,,,421.0,425.75,416.65,419.75
2021-06-18,TR,OOH,BEAR,NORMAL,SWR,BEAR,-1.576,,,423.9,423.9,402.85,414.4
2021-06-21,TR,OOL,BULL,NORMAL,SWR,BULL,3.025,,,406.35,421.0,400.5,419.15
2021-06-22,BULL,OAR,TR,DOJI,SAR,BEAR,-1.297,,,423.0,425.45,417.3,418.25
2021-06-23,BEAR,OIM,TR,DOJI,SWR,TR,-0.44,,,421.1,424.75,415.0,419.0
2021-06-24,TR,OIM,BULL,NORMAL,SWR,BEAR,-1.08,,,420.35,422.75,416.35,418.25
2021-06-25,TR,OOH,TR,NORMAL,SWR,BULL,1.396,,,421.0,430.95,419.15,428.75
2021-06-28,BULL,OOH,BEAR,NORMAL,WAR,TR,-0.222,,,430.7,433.05,424.6,426.45
2021-06-29,BEAR,OIM,TR,DOJI,SWR,BEAR,-1.344,,,427.5,428.9,420.55,421.45
2021-06-30,BEAR,OOL,TR,NORMAL,SWR,BEAR,-0.897,,,423.0,424.9,418.4,419.0
2021-07-01,BEAR,OOL,TR,DOJI,WBR,TR,0.346,,,420.3,423.65,417.25,421.2
2021-07-02,TR,OIM,TR,NORMAL,SWR,BULL,0.785,,,420.3,425.4,419.0,424.8
