Date,OpeningTrend,Result,OpenLocation,FirstCandleType,RangeStatus,PrevDayContext,DayHigh,DayLow,Open,High,Low,Close
2020-06-12,BULL,Bull Leg,OBR,NORMAL,SBR,BEAR,,,98.0,106.2,98.0,105.0
2020-06-15,TR,Bear Leg,OOH,NORMAL,SWR,BULL,,,104.65,104.65,100.05,100.65
2020-06-16,BEAR,Bear Leg,OIM,HUGE OPEN,WBR,BEAR,,,102.0,103.45,92.0,94.6
2020-06-17,BULL,Bull Leg,OOL,DOJI,SWR,BEAR,,,93.0,96.4,92.25,95.3
2020-06-18,BULL,Bull Leg,OIM,NORMAL,SWR,BULL,,,95.0,97.2,94.15,96.5
2020-06-19,BEAR,Bull Leg,OOH,NORMAL,WAR,BULL,,,96.5,103.9,95.6,101.9
2020-06-22,BULL,Bear Leg,OOH,NORMAL,SWR,BULL,,,102.35,104.9,101.0,102.55
2020-06-23,BEAR,Bull Leg,OIM,NORMAL,SWR,TR,,,103.0,106.0,101.9,104.4
2020-06-24,BULL,Bear Leg,OOH,NORMAL,WAR,TR,,,105.25,110.8,104.2,105.15
2020-06-25,BULL,Bear Leg,OBR,NORMAL,SWR,TR,,,103.85,106.2,101.7,104.0
2020-06-26,BEAR,Bear Leg,OOH,DOJI,SWR,TR,,,105.4,106.0,100.55,102.0
2020-06-29,BEAR,TR,OOL,NORMAL,WBR,BEAR,,,101.4,101.4,98.05,99.7
2020-06-30,BEAR,Bear Leg,OAR,DOJI,SWR,TR,,,101.75,102.15,97.35,98.75
2020-07-01,BEAR,Bull Leg,OIM,DOJI,SWR,BEAR,,,99.0,101.45,98.2,100.55
2020-07-02,BULL,Bear Leg,OOH,NORMAL,WAR,BULL,,,100.75,102.95,100.4,101.65
2020-07-03,BULL,Bear Leg,OOH,HUGE OPEN,WAR,TR,,,102.85,106.35,102.1,103.4
2020-07-06,BEAR,Bull Leg,OIM,DOJI,SWR,TR,,,105.0,109.9,104.55,109.0
2020-07-07,TR,Bear Leg,OOH,NORMAL,WAR,BULL,,,109.8,112.6,108.05,108.95
2020-07-08,BEAR,Bear Leg,OIM,DOJI,SWR,TR,,,109.5,110.85,104.3,105.6
2020-07-09,BEAR,Bull Leg,OIM,DOJI,SWR,BEAR,,,106.3,108.9,104.65,107.4
2020-07-10,BULL,TR,OIM,NORMAL,SWR,TR,,,106.7,108.6,105.4,107.25
2020-07-13,BULL,Bear Leg,OAR,HUGE OPEN,SAR,TR,,,108.85,112.05,106.85,108.3
2020-07-14,BEAR,Bear Leg,OOL,DOJI,WBR,TR,,,106.9,107.5,104.15,105.3
2020-07-15,BEAR,Bear Leg,OOH,NORMAL,SWR,BEAR,,,106.8,106.8,102.55,103.45
2020-07-16,BEAR,Bull Leg,OIM,NORMAL,WBR,BEAR,,,103.95,103.95,100.6,102.95
2020-07-17,TR,Bull Leg,OOH,DOJI,WAR,TR,,,103.65,106.95,103.3,106.4
2020-07-20,BEAR,TR,OOH,NORMAL,SWR,BULL,,,106.35,106.35,103.85,104.95
2020-07-21,BULL,Bull Leg,OOH,DOJI,WAR,TR,,,106.0,109.7,105.5,108.15
2020-07-22,BEAR,Bear Leg,OOH,NORMAL,SWR,TR,,,108.5,109.7,104.35,105.45
2020-07-23,TR,TR,OOL,DOJI,SWR,BEAR,,,105.45,106.45,104.7,106.0
2020-07-24,TR,Bear Leg,OOL,NORMAL,WBR,TR,,,104.7,105.5,102.7,103.75
2020-07-27,BEAR,TR,OIM,NORMAL,WBR,TR,,,104.0,104.5,101.3,101.9
2020-07-28,BULL,Bull Leg,OIM,HUGE OPEN,WAR,BEAR,,,102.3,107.15,102.25,106.2
2020-07-29,BEAR,Bear Leg,OAR,NORMAL,SWR,BULL,,,108.1,108.7,104.85,105.7
2020-07-30,BEAR,Bear Leg,OIM,NORMAL,WBR,BEAR,,,106.4,106.7,103.0,103.25
2020-07-31,TR,TR,OOL,NORMAL,SWR,BEAR,,,104.0,105.4,102.3,105.05
2020-08-03,BULL,Bull Leg,OOL,HUGE OPEN,WAR,TR,,,103.0,114.4,103.0,111.75
2020-08-04,BULL,Bear Leg,OOH,DOJI,SWR,BULL,,,112.95,115.1,110.8,111.15
2020-08-05,TR,Bull Leg,OIM,NORMAL,SWR,TR,,,112.4,117.65,112.05,115.6
2020-08-06,TR,Bull Leg,OOH,NORMAL,SWR,TR,,,116.2,117.7,115.5,117.15
2020-08-07,TR,Bull Leg,OIM,DOJI,SWR,TR,,,117.0,119.7,116.3,118.9
2020-08-10,BULL,Bull Leg,OAR,NORMAL,SAR,BULL,,,119.95,124.7,119.85,123.35
2020-08-11,BEAR,Bear Leg,OAR,DOJI,SWR,BULL,,,125.0,125.75,121.5,122.5
2020-08-12,BULL,Bull Leg,OBR,NORMAL,SWR,BEAR,,,121.0,126.35,120.7,125.05
2020-08-13,BEAR,Bull Leg,OOH,DOJI,SWR,BULL,,,126.1,131.9,124.4,131.1
2020-08-14,BEAR,Bear Leg,OOH,NORMAL,WAR,BULL,,,131.15,132.6,123.7,124.85
2020-08-17,TR,TR,OOL,NORMAL,WBR,BEAR,,,124.5,126.2,120.6,123.65
2020-08-18,BEAR,Bull Leg,OIM,NORMAL,SWR,TR,,,124.0,127.45,123.6,125.55
2020-08-19,TR,Bear Leg,OOH,DOJI,SWR,TR,,,127.0,127.6,124.8,125.3
2020-08-20,BULL,Bear Leg,OBR,DOJI,SBR,BEAR,,,123.45,125.65,121.25,121.75
2020-08-21,TR,Bear Leg,OIM,NORMAL,SWR,TR,,,124.2,124.2,120.2,121.2
2020-08-24,TR,TR,OIM,NORMAL,SWR,BEAR,,,122.0,123.0,120.8,121.1
2020-08-25,BULL,Bull Leg,OIM,HUGE OPEN,WAR,TR,,,121.8,128.35,121.5,127.65
2020-08-26,BEAR,Bull Leg,OAR,NORMAL,SAR,BULL,,,130.5,139.0,128.4,138.2
2020-08-27,TR,Bull Leg,OAR,NORMAL,SAR,BULL,,,140.1,146.85,139.3,143.55
2020-08-28,BEAR,TR,OIM,NORMAL,SWR,TR,,,144.15,146.15,140.6,142.75
2020-08-31,BULL,Bear Leg,OOH,DOJI,WAR,TR,,,144.5,147.95,138.2,142.05
2020-09-01,BULL,Bear Leg,OIM,DOJI,SWR,TR,,,143.4,145.1,140.45,144.0
2020-09-02,TR,Bull Leg,OOH,NORMAL,SWR,TR,,,144.3,151.65,141.45,151.65
2020-09-03,TR,TR,OOH,NORMAL,WAR,BULL,,,151.6,155.2,150.0,151.45
2020-09-04,BULL,Bear Leg,OBR,NORMAL,SBR,TR,,,147.9,153.65,147.0,147.6
2020-09-07,BEAR,TR,OIM,DOJI,SWR,TR,,,150.0,152.0,148.05,149.0
2020-09-08,BEAR,Bear Leg,OIM,NORMAL,WBR,TR,,,149.45,149.6,141.2,142.35
2020-09-09,TR,TR,OBR,NORMAL,SBR,BEAR,,,141.0,141.7,135.75,140.65
2020-09-10,BULL,TR,OAR,DOJI,SAR,TR,,,142.8,144.25,138.0,143.1
2020-09-11,TR,Bull Leg,OOH,DOJI,SWR,TR,,,143.1,146.75,141.7,143.65
2020-09-14,BEAR,Bull Leg,OAR,NORMAL,SWR,TR,,,147.2,151.0,145.5,147.0
2020-09-15,BEAR,TR,OOH,NORMAL,SWR,TR,,,149.4,149.4,146.55,148.9
2020-09-16,BULL,TR,OOH,DOJI,WAR,TR,,,149.2,154.3,148.55,151.0
2020-09-17,BEAR,Bear Leg,OIM,NORMAL,SWR,TR,,,150.8,150.9,146.2,147.75
2020-09-18,TR,Bear Leg,OIM,DOJI,SWR,BEAR,,,148.7,150.5,146.25,147.75
2020-09-21,BEAR,Bear Leg,OIM,NORMAL,WBR,TR,,,147.75,147.75,135.5,136.3
2020-09-22,BEAR,Bear Leg,OOL,NORMAL,WBR,BEAR,,,138.0,138.15,129.65,133.85
2020-09-23,TR,Bear Leg,OIM,DOJI,SWR,TR,,,135.5,136.65,128.0,131.3
2020-09-24,TR,Bear Leg,OBR,NORMAL,SWR,TR,,,127.9,128.8,122.15,122.75
2020-09-25,BULL,Bull Leg,OOL,NORMAL,SWR,BEAR,,,123.7,128.35,123.1,127.0
2020-09-28,BULL,Bull Leg,OAR,NORMAL,SAR,BULL,,,128.9,134.3,127.6,133.1
2020-09-29,BEAR,Bear Leg,OAR,DOJI,SWR,BULL,,,134.95,136.0,130.75,131.95
2020-09-30,TR,TR,OOL,NORMAL,SWR,BEAR,,,131.55,134.35,130.3,133.4
2020-10-01,BEAR,Bear Leg,OAR,NORMAL,SAR,BULL,,,135.9,136.5,132.55,133.8
2020-10-05,BEAR,Bear Leg,OAR,NORMAL,SWR,BEAR,,,136.95,137.5,132.1,134.2
2020-10-06,BULL,Bull Leg,OAR,HUGE OPEN,SWR,TR,,,138.0,145.75,136.0,144.25
2020-10-07,TR,Bear Leg,OOH,NORMAL,SWR,BULL,,,144.25,144.5,139.85,141.15
2020-10-08,BEAR,TR,OIM,DOJI,SWR,BEAR,,,142.85,143.35,139.6,141.15
2020-10-09,BEAR,Bear Leg,OIM,NORMAL,SWR,TR,,,141.15,142.65,138.0,138.55
2020-10-12,BEAR,Bear Leg,OIM,NORMAL,WBR,BEAR,,,139.65,139.65,133.05,135.7
2020-10-13,TR,TR,OIM,NORMAL,SWR,TR,,,135.4,137.1,132.85,133.95
2020-10-14,BEAR,Bear Leg,OOL,DOJI,WBR,TR,,,133.75,134.65,128.85,130.4
2020-10-15,TR,Bear Leg,OIM,DOJI,SWR,BEAR,,,131.5,134.35,126.5,126.55
2020-10-16,BEAR,TR,OIM,DOJI,SWR,BEAR,,,129.4,130.05,126.0,127.8
2020-10-19,BEAR,Bear Leg,OOH,NORMAL,SWR,TR,,,129.8,130.35,127.8,128.25
2020-10-20,BEAR,Bull Leg,OOL,NORMAL,WBR,BEAR,,,128.1,130.3,126.4,129.3
2020-10-21,TR,Bear Leg,OAR,NORMAL,SAR,TR,,,131.05,133.05,128.3,130.6
2020-10-22,BEAR,Bull Leg,OOL,NORMAL,SWR,TR,,,129.7,134.6,128.5,134.25
2020-10-23,BULL,Bull Leg,OAR,DOJI,SAR,BULL,,,134.9,138.9,134.1,136.65
2020-10-26,BULL,Bear Leg,OOH,DOJI,WAR,TR,,,138.4,140.8,131.25,133.75
2020-10-27,TR,Bull Leg,OIM,NORMAL,SWR,BEAR,,,134.15,136.75,130.85,136.65
2020-10-28,BULL,Bear Leg,OAR,NORMAL,SWR,TR,,,139.0,143.25,133.6,134.65
2020-10-29,TR,TR,OBR,DOJI,SBR,BEAR,,,132.0,133.0,130.0,132.0
2020-10-30,TR,Bear Leg,OAR,NORMAL,SWR,TR,,,133.2,134.5,130.3,133.25
2020-11-02,TR,TR,OOH,NORMAL,SWR,TR,,,133.65,134.0,131.1,132.7
2020-11-03,BULL,Bear Leg,OAR,NORMAL,SAR,TR,,,135.0,137.35,133.55,133.9
2020-11-04,BEAR,Bull Leg,OIM,DOJI,SWR,TR,,,135.6,137.0,134.0,135.65
2020-11-05,TR,TR,OOH,NORMAL,SWR,TR,,,137.0,138.0,136.0,137.7
2020-11-06,BULL,Bear Leg,OOH,HUGE OPEN,WAR,TR,,,137.65,142.25,137.65,138.8
2020-11-09,BEAR,TR,OIM,DOJI,SWR,TR,,,140.6,141.5,138.7,141.0
2020-11-10,TR,Bull Leg,OAR,DOJI,SAR,TR,,,144.05,146.6,142.75,145.9
2020-11-11,BULL,Bull Leg,OOH,DOJI,WAR,BULL,,,146.5,151.5,145.7,151.1
2020-11-12,BULL,TR,OOH,DOJI,WAR,BULL,,,150.95,153.85,150.0,151.1
2020-11-13,BEAR,Bear Leg,OOL,NORMAL,WBR,TR,,,150.0,150.0,145.4,146.2
2020-11-14,,,OOH,DOJI,WAR,BEAR,,,,,,
2020-11-17,BULL,Bull Leg,OAR,NORMAL,SAR,TR,,,152.5,159.15,152.3,158.0
2020-11-18,BULL,Bull Leg,OOH,NORMAL,WAR,BULL,,,158.85,174.9,158.7,172.9
2020-11-19,TR,Bear Leg,OOH,DOJI,SWR,BULL,,,171.4,176.3,166.6,167.05
2020-11-20,BEAR,TR,OIM,NORMAL,SWR,TR,,,170.05,171.5,165.55,168.2
2020-11-23,BEAR,Bull Leg,OIM,NORMAL,SWR,TR,,,169.5,173.9,165.65,170.45
2020-11-24,BULL,Bear Leg,OOH,NORMAL,SWR,TR,,,171.85,175.5,171.15,172.0
2020-11-25,BULL,Bear Leg,OOH,DOJI,WAR,TR,,,175.0,176.8,169.3,170.8
2020-11-26,TR,Bull Leg,OIM,NORMAL,SWR,BEAR,,,171.6,174.9,171.05,174.65
2020-11-27,BULL,Bear Leg,OOH,HUGE OPEN,WAR,BULL,,,174.65,183.85,174.65,178.95
2020-12-01,TR,Bear Leg,OOH,NORMAL,SWR,TR,,,182.35,182.4,178.15,179.9
2020-12-02,BULL,Bear Leg,OAR,NORMAL,SAR,TR,,,184.0,187.3,181.1,183.3
2020-12-03,TR,TR,OIM,DOJI,SWR,TR,,,185.0,186.0,183.3,185.0
2020-12-04,BULL,Bear Leg,OAR,HUGE OPEN,SAR,TR,,,186.5,188.75,182.25,184.25
2020-12-07,TR,Bear Leg,OIM,NORMAL,SWR,TR,,,184.45,186.45,182.7,184.0
2020-12-08,TR,Bear Leg,OIM,DOJI,SWR,TR,,,184.95,185.7,179.0,181.75
2020-12-09,TR,TR,OIM,DOJI,SWR,TR,,,183.0,186.4,181.8,182.95
2020-12-10,BEAR,TR,OOL,HUGE OPEN,WBR,TR,,,182.7,182.7,176.45,177.95
2020-12-11,BULL,Bear Leg,OOL,DOJI,SWR,BEAR,,,177.95,181.45,176.55,178.2
2020-12-14,BEAR,Bear Leg,OOH,NORMAL,SWR,TR,,,181.0,181.0,176.8,177.75
2020-12-15,BEAR,Bull Leg,OBR,DOJI,SBR,BEAR,,,176.45,179.65,173.3,178.9
2020-12-16,BULL,Bull Leg,OAR,DOJI,SAR,TR,,,181.0,183.8,180.2,182.2
2020-12-17,BEAR,TR,OAR,NORMAL,SWR,TR,,,184.0,184.0,180.65,181.3
2020-12-18,BEAR,Bull Leg,OOL,HUGE OPEN,WBR,BEAR,,,180.9,181.5,176.7,180.4
2020-12-21,BULL,Bear Leg,OBR,DOJI,SWR,TR,,,176.0,177.55,162.5,163.5
2020-12-22,BEAR,Bull Leg,OOL,NORMAL,WBR,BEAR,,,164.55,169.1,156.75,165.05
2020-12-23,BULL,Bull Leg,OIM,DOJI,SWR,TR,,,165.0,169.7,163.5,169.5
2020-12-24,BULL,Bull Leg,OAR,NORMAL,SAR,BULL,,,172.0,177.85,172.0,175.8
2020-12-28,BULL,Bull Leg,OAR,NORMAL,SAR,TR,,,179.85,187.4,179.4,186.0
2020-12-29,BEAR,Bear Leg,OAR,DOJI,SWR,BULL,,,187.9,188.35,181.1,183.5
2020-12-30,TR,TR,OOL,NORMAL,WBR,BEAR,,,183.1,185.4,180.45,184.85
2020-12-31,TR,Bear Leg,OOH,NORMAL,WAR,TR,,,184.85,187.5,182.8,183.5
2021-01-01,TR,Bull Leg,OIM,DOJI,SWR,TR,,,184.95,187.0,184.5,186.6
2021-01-04,TR,TR,OAR,DOJI,SAR,BULL,,,191.8,192.8,188.8,191.0
2021-01-05,BEAR,Bull Leg,OBR,NORMAL,SBR,TR,,,187.1,193.9,185.1,193.0
2021-01-06,TR,TR,OAR,DOJI,SWR,BULL,,,194.45,197.55,190.75,194.9
2021-01-07,BULL,TR,OOH,NORMAL,WAR,TR,,,197.0,200.35,195.6,196.5
2021-01-08,BULL,TR,OIM,DOJI,SWR,TR,,,198.75,201.5,197.25,197.85
2021-01-11,BULL,Bull Leg,OIM,HUGE OPEN,WAR,TR,,,199.9,224.95,199.8,223.05
2021-01-12,BULL,Bull Leg,OAR,DOJI,SAR,BULL,,,227.0,249.4,224.35,237.5
2021-01-13,TR,Bear Leg,OOH,NORMAL,SWR,TR,,,242.9,248.7,238.45,242.9
2021-01-14,BEAR,Bull Leg,OIM,NORMAL,SWR,TR,,,242.85,249.8,238.6,245.1
2021-01-15,BEAR,Bull Leg,OIM,NORMAL,SWR,TR,,,246.0,264.6,242.7,261.6
2021-01-18,BEAR,Bear Leg,OOH,NORMAL,SWR,BULL,,,261.65,262.45,241.2,244.5
2021-01-19,TR,Bull Leg,OIM,NORMAL,SWR,BEAR,,,251.5,261.65,251.3,258.75
2021-01-20,BULL,Bull Leg,OOH,NORMAL,WAR,BULL,,,260.0,277.45,259.0,274.3
2021-01-21,BULL,Bull Leg,OAR,NORMAL,SAR,BULL,,,281.0,299.0,281.0,292.45
2021-01-22,BULL,Bear Leg,OOH,NORMAL,WAR,TR,,,295.95,306.85,278.55,290.9
2021-01-25,BEAR,Bear Leg,OIM,DOJI,SWR,TR,,,296.9,299.5,277.5,278.7
2021-01-27,BEAR,Bear Leg,OBR,NORMAL,SBR,BEAR,,,274.9,274.9,266.0,266.8
2021-01-28,BULL,Bull Leg,OBR,NORMAL,SBR,BEAR,,,260.05,273.35,259.35,265.95
2021-01-29,BEAR,Bear Leg,OOH,NORMAL,WAR,TR,,,273.0,278.8,260.65,262.3
2021-02-01,BEAR,Bull Leg,OIM,NORMAL,WBR,BEAR,,,269.75,282.0,255.6,280.3
2021-02-02,BULL,Bull Leg,OAR,DOJI,SAR,TR,,,293.6,328.7,290.55,326.95
2021-02-03,BEAR,TR,OAR,NORMAL,SAR,BULL,,,339.2,341.85,326.2,331.2
2021-02-04,TR,Bear Leg,OOL,NORMAL,SWR,BEAR,,,329.0,334.45,322.45,326.3
2021-02-05,BEAR,Bear Leg,OIM,NORMAL,WBR,TR,,,327.6,329.8,313.0,318.05
2021-02-08,TR,Bull Leg,OIM,NORMAL,SWR,BEAR,,,318.75,339.2,318.3,336.5
2021-02-09,BEAR,Bear Leg,OOH,NORMAL,SWR,BULL,,,337.0,338.4,322.2,325.85
2021-02-10,TR,TR,OOL,DOJI,SWR,BEAR,,,326.0,332.6,319.5,328.9
2021-02-11,BULL,Bear Leg,OIM,NORMAL,SWR,TR,,,326.45,331.2,323.65,324.9
2021-02-12,TR,TR,OIM,NORMAL,SWR,TR,,,326.4,330.45,321.4,324.55
2021-02-15,BEAR,Bull Leg,OOH,NORMAL,WAR,TR,,,329.9,335.5,324.0,331.9
2021-02-16,TR,Bear Leg,OOH,DOJI,WAR,TR,,,335.45,337.8,327.55,329.0
2021-02-17,BULL,TR,OBR,DOJI,SWR,BEAR,,,326.9,334.15,325.45,329.85
2021-02-18,BEAR,Bear Leg,OIM,NORMAL,SWR,TR,,,331.5,331.7,321.25,323.0
2021-02-19,TR,Bear Leg,OOL,NORMAL,WBR,BEAR,,,321.95,321.95,301.5,312.45
2021-02-22,BULL,Bear Leg,OIM,NORMAL,SWR,TR,,,312.45,313.8,302.5,303.0
2021-02-23,TR,Bull Leg,OIM,HUGE OPEN,WAR,BEAR,,,308.5,328.85,308.5,324.6
2021-02-24,BULL,Bear Leg,OOH,NORMAL,WAR,BULL,,,325.0,330.0,318.8,320.0
2021-02-25,TR,Bull Leg,OIM,DOJI,SWR,TR,,,325.35,334.7,323.45,333.7
2021-02-26,BULL,Bear Leg,OBR,DOJI,SWR,BULL,,,323.0,332.95,319.0,321.5
2021-03-01,BEAR,Bull Leg,OOH,DOJI,SWR,TR,,,330.0,331.7,322.75,327.7
2021-03-02,BEAR,Bull Leg,OOH,NORMAL,SWR,TR,,,331.1,347.1,326.7,345.3
2021-03-03,BULL,Bear Leg,OAR,DOJI,SAR,BULL,,,348.65,357.0,346.5,347.15
2021-03-04,TR,TR,OBR,DOJI,SBR,TR,,,339.0,345.35,337.55,340.0
2021-03-05,BULL,Bear Leg,OBR,NORMAL,SWR,TR,,,333.0,337.85,320.0,326.45
2021-03-08,BEAR,Bear Leg,OIM,NORMAL,SWR,TR,,,331.75,331.75,318.8,321.25
2021-03-09,TR,Bear Leg,OIM,DOJI,SWR,BEAR,,,325.0,328.3,310.0,315.15
2021-03-10,BEAR,Bull Leg,OIM,DOJI,SWR,BEAR,,,319.5,324.45,316.7,321.75
2021-03-12,TR,Bear Leg,OAR,NORMAL,SWR,TR,,,325.05,326.4,314.2,317.55
2021-03-15,BEAR,Bull Leg,OIM,NORMAL,WBR,BEAR,,,320.0,320.35,310.05,318.2
2021-03-16,BEAR,TR,OAR,NORMAL,SWR,TR,,,321.0,321.9,315.3,319.0
2021-03-17,TR,Bear Leg,OIM,NORMAL,SWR,TR,,,318.6,319.85,304.0,305.5
2021-03-18,BULL,Bear Leg,OIM,DOJI,SWR,BEAR,,,311.0,316.55,299.85,308.0
2021-03-19,BEAR,Bull Leg,OOL,HUGE OPEN,WBR,TR,,,303.5,311.0,290.35,308.15
2021-03-22,TR,Bear Leg,OOH,NORMAL,SWR,TR,,,306.45,307.5,300.1,302.8
2021-03-23,BULL,Bear Leg,OIM,HUGE OPEN,WAR,TR,,,305.0,312.2,304.05,306.9
2021-03-24,TR,Bear Leg,OBR,NORMAL,SWR,TR,,,303.55,305.0,293.25,294.6
2021-03-25,BEAR,Bear Leg,OOL,NORMAL,WBR,BEAR,,,294.0,294.0,282.25,286.0
2021-03-26,BULL,Bull Leg,OOH,NORMAL,WAR,BEAR,,,290.5,301.4,290.5,296.85
2021-03-30,BEAR,TR,OOH,NORMAL,SWR,TR,,,300.5,301.2,292.7,297.1
2021-03-31,BULL,Bear Leg,OOH,NORMAL,WAR,TR,,,299.0,307.5,297.5,301.6
2021-04-01,BEAR,Bull Leg,OOH,NORMAL,SWR,TR,,,306.75,309.8,303.05,307.25
2021-04-05,BULL,Bear Leg,OIM,HUGE OPEN,WAR,TR,,,306.8,311.6,297.2,305.5
2021-04-06,BULL,TR,OIM,NORMAL,SWR,TR,,,306.15,313.8,304.8,308.0
2021-04-07,BULL,Bear Leg,OOL,NORMAL,SWR,TR,,,306.75,310.65,305.1,307.65
2021-04-08,BULL,Bull Leg,OIM,HUGE OPEN,WAR,TR,,,307.9,319.8,307.65,314.0
2021-04-09,BULL,Bear Leg,OIM,HUGE OPEN,WAR,TR,,,313.2,324.95,312.5,317.6
2021-04-12,BEAR,Bear Leg,OBR,HUGE OPEN,SBR,TR,,,307.85,307.85,284.05,287.4
2021-04-13,BULL,Bull Leg,OOL,NORMAL,WBR,BEAR,,,287.25,304.5,280.7,301.6
2021-04-15,BEAR,Bull Leg,OOH,NORMAL,WAR,BULL,,,303.0,307.45,296.6,302.2
2021-04-16,BULL,Bull Leg,OIM,NORMAL,WAR,TR,,,302.0,315.0,300.2,308.7
2021-04-19,BULL,Bull Leg,OBR,DOJI,SBR,TR,,,295.0,304.5,292.85,301.7
2021-04-20,BEAR,Bear Leg,OAR,NORMAL,SAR,BULL,,,307.7,308.05,294.25,297.4
2021-04-22,BULL,TR,OBR,DOJI,SWR,BEAR,,,294.0,302.5,292.45,294.5
2021-04-23,BULL,TR,OBR,NORMAL,SWR,TR,,,291.0,299.95,291.0,293.2
2021-04-26,TR,TR,OIM,NORMAL,SWR,TR,,,297.0,298.9,294.65,295.85
2021-04-27,BULL,Bull Leg,OOL,DOJI,SWR,TR,,,295.7,302.4,295.15,302.1
2021-04-28,BULL,TR,OAR,NORMAL,SAR,BULL,,,303.5,309.45,303.2,305.15
2021-04-29,TR,Bear Leg,OOH,NORMAL,SWR,TR,,,308.9,310.0,301.25,302.2
2021-04-30,TR,Bear Leg,OBR,NORMAL,SBR,BEAR,,,298.2,301.3,292.7,293.25
2021-05-03,BULL,Bull Leg,OBR,NORMAL,SBR,BEAR,,,289.3,294.75,285.3,293.1
2021-05-04,BEAR,Bear Leg,OAR,DOJI,SAR,TR,,,296.35,299.7,288.1,289.95
2021-05-05,BEAR,TR,OIM,NORMAL,SWR,BEAR,,,293.35,293.9,288.7,292.3
2021-05-06,BULL,Bull Leg,OIM,HUGE OPEN,SWR,TR,,,291.4,302.0,290.5,301.05
2021-05-07,BEAR,TR,OAR,NORMAL,SWR,BULL,,,303.25,305.85,300.5,301.45
2021-05-10,TR,Bull Leg,OOH,NORMAL,WAR,TR,,,304.4,315.7,304.15,314.35
2021-05-11,BULL,Bull Leg,OIM,DOJI,SWR,BULL,,,309.0,320.75,308.25,314.45
2021-05-12,BULL,Bull Leg,OOH,NORMAL,WAR,TR,,,317.05,334.65,316.8,325.85
2021-05-14,BEAR,Bear Leg,OIM,NORMAL,SWR,TR,,,327.0,329.2,310.2,312.6
2021-05-17,TR,Bull Leg,OOL,DOJI,SWR,BEAR,,,315.4,323.8,311.5,321.5
2021-05-18,TR,Bull Leg,OAR,NORMAL,SAR,BULL,,,325.95,336.6,324.05,332.0
2021-05-19,TR,TR,OBR,HUGE OPEN,SBR,TR,,,313.0,322.75,312.1,314.1
2021-05-20,BEAR,Bear Leg,OIM,HUGE OPEN,WBR,TR,,,316.0,316.6,306.1,308.0
2021-05-21,TR,TR,OIM,NORMAL,SWR,BEAR,,,312.0,315.7,309.5,312.4
2021-05-24,BEAR,TR,OOH,DOJI,SWR,TR,,,314.75,315.75,310.2,311.75
2021-05-25,TR,TR,OOH,DOJI,SWR,BEAR,,,315.55,319.0,313.85,315.15
2021-05-26,BULL,Bear Leg,OIM,NORMAL,WAR,TR,,,316.1,320.0,314.8,315.15
2021-05-27,BULL,Bear Leg,OIM,HUGE OPEN,WAR,TR,,,317.05,323.45,316.6,318.95
2021-05-28,TR,Bear Leg,OOH,NORMAL,SWR,TR,,,322.65,324.5,316.5,319.8
2021-05-31,BEAR,Bull Leg,OOL,NORMAL,WBR,TR,,,318.7,319.7,312.15,318.8
2021-06-01,TR,Bear Leg,OOH,NORMAL,WAR,TR,,,319.2,325.55,317.3,318.3
2021-06-02,BULL,Bull Leg,OBR,NORMAL,SWR,TR,,,315.95,324.25,315.8,322.9
2021-06-03,BULL,TR,OAR,DOJI,SAR,BULL,,,325.3,327.7,323.65,324.6
2021-06-04,BULL,Bull Leg,OIM,HUGE OPEN,WAR,TR,,,325.15,336.9,324.35,336.5
2021-06-07,BULL,Bull Leg,OAR,NORMAL,SAR,BULL,,,339.75,351.0,339.75,344.25
2021-06-08,BEAR,Bull Leg,OIM,DOJI,SWR,TR,,,346.25,356.6,337.6,356.5
2021-06-09,BEAR,Bear Leg,OOH,NORMAL,SWR,BULL,,,356.2,358.9,339.85,343.65
2021-06-10,TR,TR,OOL,DOJI,SWR,BEAR,,,345.2,347.85,342.4,345.05
2021-06-11,BULL,TR,OIM,HUGE OPEN,WAR,TR,,,346.0,352.9,344.35,349.75
2021-06-14,BEAR,Bull Leg,OIM,HUGE OPEN,WBR,TR,,,350.05,357.9,341.15,355.85
2021-06-15,TR,TR,OOH,NORMAL,SWR,TR,,,355.75,360.7,351.5,352.0
2021-06-16,TR,Bear Leg,OBR,NORMAL,SWR,TR,,,350.1,356.0,348.15,348.35
2021-06-17,BULL,Bear Leg,OOL,NORMAL,SWR,TR,,,348.4,352.85,342.25,344.9
2021-06-18,BEAR,Bear Leg,OIM,DOJI,WBR,TR,,,345.65,346.9,329.1,338.3
2021-06-21,TR,Bull Leg,OOL,NORMAL,SWR,TR,,,330.9,335.8,326.25,334.2
2021-06-22,BULL,Bear Leg,OAR,NORMAL,SAR,TR,,,337.1,344.3,336.15,337.25
2021-06-23,TR,Bear Leg,OIM,NORMAL,SWR,TR,,,341.0,343.25,334.35,335.5
2021-06-24,BULL,Bear Leg,OOL,DOJI,WBR,BEAR,,,335.0,337.35,333.35,335.3
2021-06-25,BULL,Bear Leg,OIM,HUGE OPEN,WAR,TR,,,335.9,342.8,335.9,339.15
2021-06-28,BEAR,Bull Leg,OOH,DOJI,SWR,TR,,,340.8,344.9,337.55,343.1
2021-06-29,TR,Bear Leg,OIM,NORMAL,WAR,TR,,,342.65,346.5,339.6,342.35
2021-06-30,TR,Bear Leg,OIM,DOJI,SWR,TR,,,342.0,345.25,338.85,339.95
