Date,OpeningTrend,OpenLocation,PrevDayContext,Result,ResultRet%
2015-09-10 00:00:00+05:30,BULL,OBR,TR,BULL,6.806
2015-09-11 00:00:00+05:30,TR,OAR,BULL,BEAR,-0.843
2015-09-14 00:00:00+05:30,BULL,OIM,TR,BULL,1.324
2015-09-15 00:00:00+05:30,BEAR,OOH,TR,BEAR,-1.969
2015-09-16 00:00:00+05:30,TR,OIM,TR,BULL,1.208
2015-09-18 00:00:00+05:30,BULL,OIM,TR,BEAR,-3.4
2015-09-21 00:00:00+05:30,BULL,OBR,TR,BULL,1.437
2015-09-22 00:00:00+05:30,BEAR,OAR,BULL,BEAR,-3.759
2015-09-23 00:00:00+05:30,BULL,OBR,BEAR,BULL,2.61
2015-09-24 00:00:00+05:30,BEAR,OOH,BULL,BULL,0.923
2015-09-28 00:00:00+05:30,TR,OIM,TR,TR,0.058
2015-09-29 00:00:00+05:30,BULL,OBR,TR,BULL,2.986
2015-09-30 00:00:00+05:30,BULL,OOH,BULL,BULL,5.148
2015-10-01 00:00:00+05:30,TR,OAR,BULL,BEAR,-6.263
2015-10-05 00:00:00+05:30,BULL,OIM,BEAR,BULL,2.483
2015-10-06 00:00:00+05:30,BEAR,OOH,BULL,TR,-0.054
2015-10-07 00:00:00+05:30,BEAR,OIM,BEAR,TR,0.274
2015-10-08 00:00:00+05:30,BEAR,OIM,TR,BEAR,-1.44
2015-10-09 00:00:00+05:30,BEAR,OIM,BEAR,BEAR,-4.278
2015-10-12 00:00:00+05:30,TR,OIM,BEAR,BULL,1.525
2015-10-13 00:00:00+05:30,BEAR,OOH,TR,BULL,4.732
2015-10-14 00:00:00+05:30,TR,OIM,BULL,BEAR,-1.97
2015-10-15 00:00:00+05:30,TR,OOL,BEAR,BULL,0.799
2015-10-16 00:00:00+05:30,BEAR,OIM,TR,BEAR,-1.641
2015-10-19 00:00:00+05:30,TR,OIM,TR,TR,0.057
2015-10-20 00:00:00+05:30,BULL,OOH,BULL,BULL,3.406
2015-10-21 00:00:00+05:30,BEAR,OOH,TR,TR,-0.543
2015-10-23 00:00:00+05:30,TR,OOH,TR,TR,0.27
2015-10-26 00:00:00+05:30,BEAR,OOH,TR,BEAR,-4.035
2015-10-27 00:00:00+05:30,BULL,OOL,BEAR,BULL,3.167
2015-10-28 00:00:00+05:30,BEAR,OAR,BULL,BEAR,-3.388
2015-10-29 00:00:00+05:30,TR,OIM,BEAR,BULL,1.297
2015-10-30 00:00:00+05:30,BULL,OIM,TR,BULL,1.913
2015-11-02 00:00:00+05:30,TR,OAR,BULL,TR,-0.582
2015-11-03 00:00:00+05:30,BULL,OOH,TR,BEAR,-1.266
2015-11-04 00:00:00+05:30,TR,OIM,TR,BEAR,-1.271
2015-11-05 00:00:00+05:30,TR,OOH,BEAR,BEAR,-5.305
2015-11-06 00:00:00+05:30,BEAR,OIM,BEAR,BEAR,-3.008
2015-11-09 00:00:00+05:30,BULL,OBR,BEAR,BULL,4.458
2015-11-10 00:00:00+05:30,BEAR,OOH,BULL,BEAR,-2.25
2015-11-11 00:00:00+05:30,TR,OOL,BEAR,TR,0.0
2015-11-13 00:00:00+05:30,BULL,OBR,TR,BEAR,-2.936
2015-11-16 00:00:00+05:30,BEAR,OOL,BEAR,BULL,1.274
2015-11-17 00:00:00+05:30,BULL,OOH,TR,BEAR,-1.058
2015-11-18 00:00:00+05:30,BULL,OIM,TR,TR,-0.354
2015-11-19 00:00:00+05:30,TR,OIM,TR,TR,0.234
2015-11-20 00:00:00+05:30,BULL,OOH,TR,BULL,1.212
2015-11-23 00:00:00+05:30,BULL,OIM,TR,BEAR,-0.845
2015-11-24 00:00:00+05:30,TR,OOL,TR,BEAR,-2.913
2015-11-26 00:00:00+05:30,TR,OOL,BEAR,BULL,1.587
2015-11-27 00:00:00+05:30,BEAR,OOH,BULL,BULL,0.808
2015-11-30 00:00:00+05:30,TR,OIM,TR,BEAR,-2.615
2015-12-01 00:00:00+05:30,BULL,OOL,BEAR,TR,-0.116
2015-12-02 00:00:00+05:30,TR,OIM,TR,TR,-0.403
2015-12-03 00:00:00+05:30,BEAR,OIM,TR,BEAR,-0.932
2015-12-04 00:00:00+05:30,TR,OOL,BEAR,TR,0.059
