Date,OpeningTrend,OpenLocation,PrevDayContext,Result,ResultRet%
2015-11-30 00:00:00+05:30,BULL,OOH,BULL,BEAR,-1.13
2015-12-01 00:00:00+05:30,BEAR,OIM,TR,BEAR,-1.364
2015-12-02 00:00:00+05:30,BULL,OIM,BEAR,BEAR,-0.915
2015-12-03 00:00:00+05:30,TR,OOL,TR,TR,-0.174
2015-12-04 00:00:00+05:30,BEAR,OOL,TR,BEAR,-1.166
2015-12-07 00:00:00+05:30,BEAR,OOL,BEAR,TR,-0.473
2015-12-08 00:00:00+05:30,BEAR,OOL,BEAR,BEAR,-3.479
2015-12-09 00:00:00+05:30,BULL,OOL,BEAR,TR,-0.186
2015-12-10 00:00:00+05:30,BEAR,OIM,TR,BEAR,-2.19
2015-12-11 00:00:00+05:30,BULL,OOL,BEAR,BEAR,-0.756
2015-12-14 00:00:00+05:30,BULL,OIM,TR,BULL,2.843
2015-12-15 00:00:00+05:30,BEAR,OOH,BULL,BEAR,-0.617
2015-12-16 00:00:00+05:30,BULL,OIM,TR,BEAR,-1.037
2015-12-17 00:00:00+05:30,BEAR,OIM,TR,BULL,1.463
2015-12-18 00:00:00+05:30,TR,OOH,BULL,BEAR,-1.136
2015-12-21 00:00:00+05:30,BULL,OIM,TR,BULL,1.618
2015-12-22 00:00:00+05:30,TR,OOH,TR,BEAR,-2.113
2015-12-23 00:00:00+05:30,TR,OIM,TR,TR,0.059
2015-12-24 00:00:00+05:30,BEAR,OIM,TR,TR,-0.12
2015-12-28 00:00:00+05:30,BEAR,OOH,TR,TR,-0.238
2015-12-29 00:00:00+05:30,TR,OIM,TR,TR,-0.298
2015-12-30 00:00:00+05:30,TR,OIM,TR,TR,0.356
2015-12-31 00:00:00+05:30,TR,OOH,TR,TR,0.592
2016-01-04 00:00:00+05:30,BULL,OIM,TR,BEAR,-1.932
2016-01-05 00:00:00+05:30,TR,OOL,BEAR,BULL,1.607
2016-01-06 00:00:00+05:30,BULL,OOH,BULL,TR,-0.465
2016-01-07 00:00:00+05:30,BEAR,OBR,TR,BEAR,-4.288
2016-01-08 00:00:00+05:30,BEAR,OOL,BEAR,TR,-0.247
2016-01-11 00:00:00+05:30,BEAR,OOL,TR,TR,0.126
2016-01-12 00:00:00+05:30,TR,OIM,TR,BEAR,-1.801
2016-01-13 00:00:00+05:30,TR,OIM,TR,BEAR,-1.065
2016-01-14 00:00:00+05:30,TR,OIM,TR,TR,0.065
2016-01-15 00:00:00+05:30,TR,OIM,BEAR,BEAR,-5.738
2016-01-18 00:00:00+05:30,BEAR,OOL,BEAR,BEAR,-2.731
2016-01-19 00:00:00+05:30,BEAR,OOL,BEAR,TR,0.437
2016-01-20 00:00:00+05:30,BEAR,OOL,TR,BEAR,-1.478
2016-01-21 00:00:00+05:30,BEAR,OIM,BEAR,BEAR,-2.463
2016-01-22 00:00:00+05:30,BULL,OIM,BEAR,BULL,2.083
2016-01-25 00:00:00+05:30,BULL,OAR,BULL,TR,-0.356
2016-01-27 00:00:00+05:30,BEAR,OOL,TR,BULL,1.74
2016-01-28 00:00:00+05:30,BULL,OIM,TR,BEAR,-1.195
2016-01-29 00:00:00+05:30,TR,OOL,TR,BULL,2.188
2016-02-01 00:00:00+05:30,BEAR,OAR,BULL,BULL,0.763
2016-02-02 00:00:00+05:30,BULL,OIM,TR,BEAR,-3.928
2016-02-03 00:00:00+05:30,TR,OBR,BEAR,BEAR,-1.467
2016-02-04 00:00:00+05:30,BULL,OIM,BEAR,TR,0.0
2016-02-05 00:00:00+05:30,BULL,OIM,TR,BULL,2.582
2016-02-08 00:00:00+05:30,TR,OAR,BULL,BEAR,-0.757
2016-02-09 00:00:00+05:30,TR,OBR,TR,BEAR,-3.501
2016-02-10 00:00:00+05:30,BEAR,OOL,BEAR,BEAR,-5.302
2016-02-11 00:00:00+05:30,BULL,OOL,BEAR,BEAR,-5.087
