Date,OpeningTrend,OpenLocation,PrevDayContext,Result,ResultRet%
2025-02-28 00:00:00+05:30,BEAR,OBR,TR,TR,0.018
2025-03-03 00:00:00+05:30,BEAR,OOL,TR,BULL,10403.427
2025-03-04 00:00:00+05:30,TR,OOL,TR,BULL,0.946
2025-03-05 00:00:00+05:30,BULL,OOL,TR,BULL,1.115
2025-03-06 00:00:00+05:30,BULL,OOL,TR,BEAR,-99.015
2025-03-07 00:00:00+05:30,BULL,OOL,TR,BULL,10111.194
2025-03-10 00:00:00+05:30,BULL,OOH,BULL,BEAR,-99.032
2025-03-11 00:00:00+05:30,TR,OOH,BEAR,TR,-0.061
2025-03-12 00:00:00+05:30,TR,OOL,BEAR,BEAR,-98.984
2025-03-13 00:00:00+05:30,BEAR,OAR,TR,BEAR,-0.638
2025-03-17 00:00:00+05:30,BEAR,OOH,TR,BULL,9864.944
2025-03-18 00:00:00+05:30,BULL,OAR,TR,BEAR,-98.991
2025-03-19 00:00:00+05:30,BULL,OOL,BEAR,BULL,9538.995
2025-03-20 00:00:00+05:30,BEAR,OOH,BULL,BULL,0.693
2025-03-21 00:00:00+05:30,TR,OOH,TR,BULL,1.2
2025-03-24 00:00:00+05:30,TR,OOL,TR,BEAR,-99.013
2025-03-25 00:00:00+05:30,TR,OOL,TR,BULL,10075.933
2025-03-26 00:00:00+05:30,BEAR,OOL,TR,BEAR,-1.735
2025-03-27 00:00:00+05:30,TR,OOH,TR,TR,0.057
2025-03-28 00:00:00+05:30,TR,OOL,BEAR,BEAR,-0.803
2025-04-01 00:00:00+05:30,TR,OOH,BULL,BULL,9592.432
2025-04-02 00:00:00+05:30,BEAR,OOH,BEAR,TR,-0.162
2025-04-03 00:00:00+05:30,TR,OOL,BEAR,BULL,9311.572
2025-04-04 00:00:00+05:30,BEAR,OOL,TR,BULL,9346.437
2025-04-07 00:00:00+05:30,BULL,OBR,TR,BULL,1.782
2025-04-08 00:00:00+05:30,TR,OOL,TR,BULL,1.144
2025-04-09 00:00:00+05:30,TR,OOH,BULL,BULL,1.094
2025-04-11 00:00:00+05:30,TR,OOL,BEAR,BEAR,-98.938
2025-04-15 00:00:00+05:30,BULL,OOH,BULL,BULL,2.266
2025-04-16 00:00:00+05:30,TR,OOL,TR,BULL,9091.526
2025-04-17 00:00:00+05:30,TR,OOL,BULL,TR,-0.217
2025-04-21 00:00:00+05:30,BULL,OOL,BULL,BULL,0.86
2025-04-22 00:00:00+05:30,BEAR,OAR,BULL,BULL,9242.275
2025-04-23 00:00:00+05:30,TR,OOL,BEAR,BULL,0.756
2025-04-24 00:00:00+05:30,BEAR,OOL,BULL,BEAR,-2.456
2025-04-25 00:00:00+05:30,TR,OOH,BULL,BEAR,-1.081
2025-04-28 00:00:00+05:30,BEAR,OOH,TR,BULL,9787.803
2025-04-29 00:00:00+05:30,TR,OOL,BEAR,BEAR,-99.006
2025-04-30 00:00:00+05:30,TR,OOH,TR,BEAR,-99.0
2025-05-02 00:00:00+05:30,TR,OOL,BEAR,BEAR,-1.158
2025-05-05 00:00:00+05:30,BULL,OOH,BULL,BEAR,-98.984
2025-05-06 00:00:00+05:30,TR,OOH,BEAR,BULL,9655.557
2025-05-07 00:00:00+05:30,TR,OBR,BEAR,BULL,10002.716
2025-05-08 00:00:00+05:30,BEAR,OOH,BULL,BEAR,-2.693
2025-05-09 00:00:00+05:30,TR,OBR,BEAR,BULL,9589.889
2025-05-12 00:00:00+05:30,BEAR,OOL,TR,BULL,9923.997
2025-05-13 00:00:00+05:30,TR,OOH,BULL,BULL,9711.569
2025-05-14 00:00:00+05:30,BULL,OOH,TR,TR,0.519
2025-05-15 00:00:00+05:30,TR,OOH,TR,BULL,10121.611
2025-05-16 00:00:00+05:30,BULL,OOL,BEAR,BEAR,-99.034
2025-05-19 00:00:00+05:30,BEAR,OOH,BULL,BULL,11044.482
2025-05-20 00:00:00+05:30,TR,OOH,TR,BEAR,-3.597
2025-05-21 00:00:00+05:30,BULL,OOL,BEAR,BULL,0.792
