Date,OpeningTrend,OpenLocation,PrevDayContext,Result,ResultRet%
2022-05-30 00:00:00+05:30,BULL,OAR,BEAR,BULL,8.756
2022-05-31 00:00:00+05:30,BULL,OIM,BULL,BULL,3.478
2022-06-01 00:00:00+05:30,TR,OOH,BULL,BEAR,-3.854
2022-06-02 00:00:00+05:30,BEAR,OOL,TR,TR,-0.139
2022-06-03 00:00:00+05:30,BEAR,OOH,BEAR,TR,0.139
2022-06-06 00:00:00+05:30,TR,OBR,BEAR,BULL,0.718
2022-06-07 00:00:00+05:30,BEAR,OOL,TR,BEAR,-4.503
2022-06-08 00:00:00+05:30,BEAR,OOL,BEAR,BULL,2.572
2022-06-09 00:00:00+05:30,TR,OIM,TR,BULL,4.033
2022-06-10 00:00:00+05:30,BULL,OIM,BULL,BULL,1.32
2022-06-13 00:00:00+05:30,TR,OIM,BULL,TR,0.0
2022-06-14 00:00:00+05:30,BULL,OBR,TR,BULL,3.59
2022-06-15 00:00:00+05:30,BEAR,OOH,BULL,TR,0.569
2022-06-16 00:00:00+05:30,BEAR,OAR,BEAR,BEAR,-4.308
2022-06-17 00:00:00+05:30,BULL,OBR,BEAR,TR,0.227
2022-06-20 00:00:00+05:30,BEAR,OIM,BULL,TR,-0.304
2022-06-21 00:00:00+05:30,BULL,OIM,BEAR,TR,0.227
2022-06-22 00:00:00+05:30,BULL,OIM,TR,BULL,1.577
2022-06-23 00:00:00+05:30,BULL,OIM,TR,TR,0.29
2022-06-24 00:00:00+05:30,BEAR,OAR,BULL,BULL,0.785
2022-06-27 00:00:00+05:30,BEAR,OAR,TR,BEAR,-5.765
2022-06-28 00:00:00+05:30,BEAR,OOL,BEAR,BEAR,-2.335
2022-06-29 00:00:00+05:30,BULL,OBR,BEAR,BEAR,-5.989
2022-06-30 00:00:00+05:30,BEAR,OOL,TR,BEAR,-4.089
2022-07-01 00:00:00+05:30,BULL,OOL,BEAR,BULL,2.002
2022-07-04 00:00:00+05:30,BULL,OIM,BULL,BEAR,-1.812
2022-07-05 00:00:00+05:30,BEAR,OOH,TR,BULL,1.647
2022-07-06 00:00:00+05:30,BEAR,OOH,TR,TR,0.462
2022-07-07 00:00:00+05:30,TR,OIM,BEAR,TR,-0.183
2022-07-08 00:00:00+05:30,BEAR,OOH,TR,TR,-0.364
2022-07-11 00:00:00+05:30,BULL,OIM,TR,BULL,1.452
2022-07-12 00:00:00+05:30,BULL,OOH,BULL,BULL,4.329
2022-07-13 00:00:00+05:30,BULL,OOH,BULL,BEAR,-3.536
2022-07-14 00:00:00+05:30,BEAR,OOL,TR,BEAR,-2.366
2022-07-15 00:00:00+05:30,BEAR,OOL,BEAR,BEAR,-1.283
2022-07-18 00:00:00+05:30,TR,OIM,BEAR,BEAR,-2.099
2022-07-19 00:00:00+05:30,BULL,OIM,TR,TR,-0.185
2022-07-20 00:00:00+05:30,TR,OAR,TR,BEAR,-1.018
2022-07-21 00:00:00+05:30,BULL,OOL,BEAR,TR,-0.093
2022-07-22 00:00:00+05:30,BEAR,OIM,TR,BULL,0.753
2022-07-25 00:00:00+05:30,BEAR,OBR,TR,TR,-0.21
2022-07-26 00:00:00+05:30,BEAR,OOL,BEAR,BEAR,-6.145
2022-07-27 00:00:00+05:30,BULL,OBR,BEAR,BULL,1.508
2022-07-28 00:00:00+05:30,BEAR,OAR,BULL,BULL,4.914
2022-07-29 00:00:00+05:30,TR,OOH,TR,BULL,0.861
2022-08-01 00:00:00+05:30,BEAR,OOH,TR,BEAR,-1.174
2022-08-02 00:00:00+05:30,BULL,OAR,TR,BULL,12.109
2022-08-03 00:00:00+05:30,BULL,OIM,BULL,BULL,0.823
2022-08-04 00:00:00+05:30,BULL,OOH,BULL,BULL,3.1
2022-08-05 00:00:00+05:30,TR,OOH,TR,BEAR,-6.615
2022-08-08 00:00:00+05:30,TR,OOL,BEAR,BULL,1.558
2022-08-10 00:00:00+05:30,BEAR,OOH,TR,BULL,1.086
2022-08-11 00:00:00+05:30,BULL,OAR,TR,BULL,0.959
2022-08-12 00:00:00+05:30,BULL,OOH,BULL,BULL,3.442
2022-08-16 00:00:00+05:30,TR,OOH,BULL,TR,-0.155
2022-08-17 00:00:00+05:30,BEAR,OIM,TR,BULL,3.828
2022-08-18 00:00:00+05:30,BULL,OOH,TR,BULL,2.894
2022-08-19 00:00:00+05:30,BEAR,OIM,TR,BEAR,-4.751
2022-08-22 00:00:00+05:30,TR,OOL,BEAR,BULL,1.91
2022-08-23 00:00:00+05:30,TR,OOH,TR,BULL,2.709
2022-08-24 00:00:00+05:30,BEAR,OIM,TR,BEAR,-0.951
2022-08-25 00:00:00+05:30,BEAR,OIM,BEAR,TR,-0.399
2022-08-26 00:00:00+05:30,BEAR,OIM,BEAR,TR,-0.322
2022-08-29 00:00:00+05:30,TR,OBR,TR,BEAR,-1.249
2022-08-30 00:00:00+05:30,BEAR,OOH,TR,BEAR,-2.773
2022-09-01 00:00:00+05:30,BULL,OIM,BEAR,BULL,5.782
2022-09-02 00:00:00+05:30,BEAR,OAR,BULL,BEAR,-1.967
2022-09-05 00:00:00+05:30,BEAR,OOL,BEAR,TR,-0.417
2022-09-06 00:00:00+05:30,BEAR,OIM,TR,TR,-0.167
2022-09-07 00:00:00+05:30,TR,OOL,BEAR,TR,-0.167
2022-09-08 00:00:00+05:30,BEAR,OOH,TR,BULL,1.741
2022-09-09 00:00:00+05:30,TR,OOH,TR,BULL,0.722
2022-09-12 00:00:00+05:30,TR,OIM,TR,TR,-0.24
2022-09-13 00:00:00+05:30,BULL,OOH,TR,BULL,1.398
2022-09-14 00:00:00+05:30,BULL,OIM,BULL,BEAR,-1.092
2022-09-15 00:00:00+05:30,TR,OIM,TR,BULL,0.781
2022-09-16 00:00:00+05:30,BEAR,OIM,TR,BEAR,-2.897
2022-09-19 00:00:00+05:30,BEAR,OOH,TR,TR,-0.078
2022-09-20 00:00:00+05:30,TR,OOH,TR,BEAR,-2.628
2022-09-21 00:00:00+05:30,BULL,OOL,BEAR,BEAR,-0.861
