Date,OpeningTrend,OpenLocation,PrevDayContext,Result,ResultRet%
2023-03-28 00:00:00+05:30,BEAR,OOL,BEAR,BEAR,-1.104
2023-03-29 00:00:00+05:30,TR,OOL,BEAR,BEAR,-0.846
2023-03-31 00:00:00+05:30,BULL,OIM,TR,BEAR,-1.279
2023-04-03 00:00:00+05:30,BULL,OIM,TR,TR,0.526
2023-04-05 00:00:00+05:30,BULL,OAR,BULL,TR,-0.353
2023-04-06 00:00:00+05:30,BULL,OIM,TR,TR,-0.569
2023-04-10 00:00:00+05:30,BEAR,OOH,TR,TR,-0.444
2023-04-11 00:00:00+05:30,BULL,OOL,BEAR,TR,-0.38
2023-04-12 00:00:00+05:30,BEAR,OIM,TR,TR,-0.272
2023-04-13 00:00:00+05:30,TR,OOL,TR,TR,-0.199
2023-04-17 00:00:00+05:30,BEAR,OIM,TR,BEAR,-0.638
2023-04-18 00:00:00+05:30,BULL,OOL,BEAR,TR,-0.118
2023-04-19 00:00:00+05:30,TR,OIM,TR,TR,-0.319
2023-04-20 00:00:00+05:30,TR,OIM,TR,BULL,0.903
2023-04-21 00:00:00+05:30,BEAR,OIM,TR,TR,0.228
2023-04-24 00:00:00+05:30,TR,OIM,TR,TR,0.438
2023-04-25 00:00:00+05:30,BULL,OIM,TR,BEAR,-0.93
2023-04-26 00:00:00+05:30,BULL,OOL,TR,TR,-0.337
2023-04-27 00:00:00+05:30,TR,OOL,TR,BEAR,-0.69
2023-04-28 00:00:00+05:30,TR,OIM,TR,TR,0.255
2023-05-02 00:00:00+05:30,TR,OOH,TR,TR,-0.57
2023-05-03 00:00:00+05:30,TR,OIM,TR,TR,-0.063
2023-05-04 00:00:00+05:30,BULL,OIM,TR,BEAR,-1.716
2023-05-05 00:00:00+05:30,BULL,OOL,TR,TR,0.278
2023-05-08 00:00:00+05:30,TR,OOH,BULL,TR,-0.301
2023-05-09 00:00:00+05:30,TR,OIM,TR,BEAR,-1.073
2023-05-10 00:00:00+05:30,TR,OOL,BEAR,TR,-0.027
2023-05-11 00:00:00+05:30,TR,OOH,TR,TR,0.018
2023-05-12 00:00:00+05:30,BEAR,OIM,TR,BULL,0.672
2023-05-15 00:00:00+05:30,BULL,OOH,TR,TR,-0.351
2023-05-16 00:00:00+05:30,BULL,OIM,TR,TR,-0.516
2023-05-17 00:00:00+05:30,TR,OOL,TR,TR,0.123
2023-05-18 00:00:00+05:30,TR,OAR,TR,TR,-0.48
2023-05-19 00:00:00+05:30,BEAR,OIM,TR,TR,0.124
2023-05-22 00:00:00+05:30,BULL,OOH,TR,BULL,0.752
2023-05-23 00:00:00+05:30,BULL,OAR,BULL,BULL,0.743
2023-05-24 00:00:00+05:30,TR,OOH,BULL,TR,0.194
2023-05-25 00:00:00+05:30,BEAR,OAR,TR,TR,-0.322
2023-05-26 00:00:00+05:30,TR,OIM,TR,TR,-0.396
