Date,OpeningTrend,OpenLocation,PrevDayContext,Result,ResultRet%
2015-10-13 00:00:00+05:30,TR,OOL,TR,BULL,2.041
2015-10-14 00:00:00+05:30,BEAR,OOH,BULL,TR,0.0
2015-10-15 00:00:00+05:30,BULL,OOL,BEAR,TR,0.0
2015-10-16 00:00:00+05:30,TR,OIM,BULL,TR,0.0
2015-10-19 00:00:00+05:30,TR,OOH,TR,TR,0.0
2015-10-20 00:00:00+05:30,TR,OAR,TR,BULL,4.95
2015-10-21 00:00:00+05:30,BEAR,OAR,BULL,TR,0.0
2015-10-23 00:00:00+05:30,BEAR,OOH,TR,TR,0.0
2015-10-26 00:00:00+05:30,TR,OIM,BEAR,TR,0.0
2015-10-27 00:00:00+05:30,TR,OIM,TR,TR,0.0
2015-10-28 00:00:00+05:30,TR,OOL,TR,BEAR,-1.887
2015-10-29 00:00:00+05:30,BEAR,OIM,BEAR,BEAR,-0.962
2015-10-30 00:00:00+05:30,TR,OIM,TR,TR,0.0
2015-11-02 00:00:00+05:30,TR,OOL,TR,TR,0.0
2015-11-03 00:00:00+05:30,TR,OAR,TR,TR,0.0
2015-11-04 00:00:00+05:30,BULL,OIM,TR,TR,0.0
2015-11-05 00:00:00+05:30,BULL,OOH,BULL,BEAR,-0.926
2015-11-06 00:00:00+05:30,TR,OOL,BEAR,TR,0.0
2015-11-09 00:00:00+05:30,BULL,OOL,TR,BULL,0.943
2015-11-10 00:00:00+05:30,TR,OOH,BULL,BEAR,-0.935
2015-11-11 00:00:00+05:30,TR,OOH,TR,TR,0.0
2015-11-13 00:00:00+05:30,BEAR,OOH,TR,TR,0.0
2015-11-16 00:00:00+05:30,TR,OIM,BEAR,TR,0.0
2015-11-17 00:00:00+05:30,TR,OOH,TR,BEAR,-1.887
2015-11-18 00:00:00+05:30,TR,OIM,TR,TR,0.0
2015-11-19 00:00:00+05:30,TR,OOH,TR,BULL,1.887
2015-11-20 00:00:00+05:30,BULL,OOH,BULL,BULL,0.926
2015-11-23 00:00:00+05:30,BULL,OIM,TR,TR,0.0
2015-11-24 00:00:00+05:30,TR,OOH,BULL,BULL,0.901
2015-11-26 00:00:00+05:30,BULL,OIM,TR,BULL,0.901
2015-11-27 00:00:00+05:30,BEAR,OIM,TR,BULL,1.818
2015-11-30 00:00:00+05:30,TR,OOH,BULL,BEAR,-0.901
2015-12-01 00:00:00+05:30,BULL,OOL,TR,BULL,0.901
2015-12-02 00:00:00+05:30,TR,OOH,BULL,TR,0.0
2015-12-03 00:00:00+05:30,TR,OOH,TR,BEAR,-0.893
2015-12-04 00:00:00+05:30,BULL,OOL,TR,BEAR,-2.679
2015-12-07 00:00:00+05:30,TR,OIM,TR,TR,0.0
2015-12-08 00:00:00+05:30,BULL,OOL,TR,TR,0.0
2015-12-09 00:00:00+05:30,BEAR,OOH,TR,TR,0.0
2015-12-10 00:00:00+05:30,TR,OIM,TR,TR,0.0
2015-12-11 00:00:00+05:30,BULL,OOL,TR,BEAR,-0.901
2015-12-14 00:00:00+05:30,TR,OOL,TR,BEAR,-2.703
2015-12-15 00:00:00+05:30,BULL,OIM,TR,BULL,1.818
2015-12-16 00:00:00+05:30,TR,OOH,BULL,BEAR,-1.754
2015-12-17 00:00:00+05:30,BULL,OOL,TR,TR,0.0
2015-12-18 00:00:00+05:30,BULL,OOH,BULL,TR,0.0
2015-12-21 00:00:00+05:30,BULL,OIM,BULL,TR,0.0
2015-12-22 00:00:00+05:30,TR,OOH,BULL,TR,0.0
2015-12-23 00:00:00+05:30,TR,OOH,TR,TR,0.0
2015-12-24 00:00:00+05:30,TR,OIM,TR,TR,0.0
2015-12-28 00:00:00+05:30,TR,OOH,TR,TR,0.0
2015-12-29 00:00:00+05:30,TR,OOL,TR,BULL,1.695
2015-12-30 00:00:00+05:30,TR,OOH,BULL,TR,0.0
